workload_id,timestamp_s,workload_class,priority,cpu_request,memory_request_gb,network_request_mbps,storage_request_gb,estimated_duration_s,latency_budget_ms,energy_sensitivity,edge_locality,semantic_description,stress_regime
workload-000000,38.99082,TC,3,5.1551,18.3142,239.5292,8.5259,3.05218,317.0351,0.7631,0.1407,throughput-centric batch workload with high compute and energy sensitivity; priority=3; regime=normal; cpu=5.16; memory_gb=18.31; latency_budget_ms=317.0; energy_sensitivity=0.76; edge_locality=0.14,normal
workload-004597,79486.27939,HB,1,4.8197,3.8762,613.9237,6.0047,0.82411,114.305,0.8056,0.6808,hybrid microservice chain with variable compute and latency demand; priority=1; regime=energy-scarcity; cpu=4.82; memory_gb=3.88; latency_budget_ms=114.3; energy_sensitivity=0.81; edge_locality=0.68,energy-scarcity
workload-004598,79513.83591,HB,2,3.5832,5.3784,663.8461,6.994,1.43828,183.0459,0.5029,0.3934,hybrid microservice chain with variable compute and latency demand; priority=2; regime=energy-scarcity; cpu=3.58; memory_gb=5.38; latency_budget_ms=183.0; energy_sensitivity=0.50; edge_locality=0.39,energy-scarcity
workload-004599,79522.94292,TX,1,1.6096,6.6941,478.6005,1.0984,0.56589,82.5296,0.3584,0.6351,transactional service requiring stable latency and low jitter; priority=1; regime=energy-scarcity; cpu=1.61; memory_gb=6.69; latency_budget_ms=82.5; energy_sensitivity=0.36; edge_locality=0.64,energy-scarcity
workload-004600,79537.34267,HB,3,4.042,6.5059,243.9457,3.0151,1.5021,207.6185,0.7267,0.5368,hybrid microservice chain with variable compute and latency demand; priority=3; regime=energy-scarcity; cpu=4.04; memory_gb=6.51; latency_budget_ms=207.6; energy_sensitivity=0.73; edge_locality=0.54,energy-scarcity
workload-004601,79543.54439,TC,3,3.5758,18.0313,411.8542,18.3148,1.31777,313.8769,0.9097,0.3414,throughput-centric batch workload with high compute and energy sensitivity; priority=3; regime=energy-scarcity; cpu=3.58; memory_gb=18.03; latency_budget_ms=313.9; energy_sensitivity=0.91; edge_locality=0.34,energy-scarcity
workload-004602,79578.42878,TC,1,4.2985,7.6418,354.5836,13.255,3.39755,300.1138,0.7156,0.3135,throughput-centric batch workload with high compute and energy sensitivity; priority=1; regime=energy-scarcity; cpu=4.30; memory_gb=7.64; latency_budget_ms=300.1; energy_sensitivity=0.72; edge_locality=0.31,energy-scarcity
workload-004603,79599.66296,TX,3,2.2444,4.9484,484.2776,2.8057,0.48202,95.2698,0.2,0.6439,transactional service requiring stable latency and low jitter; priority=3; regime=energy-scarcity; cpu=2.24; memory_gb=4.95; latency_budget_ms=95.3; energy_sensitivity=0.20; edge_locality=0.64,energy-scarcity
workload-004604,79612.11632,HB,3,3.863,4.8651,278.4325,7.6759,1.1673,236.4564,0.3556,0.7219,hybrid microservice chain with variable compute and latency demand; priority=3; regime=energy-scarcity; cpu=3.86; memory_gb=4.87; latency_budget_ms=236.5; energy_sensitivity=0.36; edge_locality=0.72,energy-scarcity
workload-004605,79630.63117,LS,2,2.513,3.448,246.7726,0.7186,0.45877,57.5097,0.6236,0.9761,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=energy-scarcity; cpu=2.51; memory_gb=3.45; latency_budget_ms=57.5; energy_sensitivity=0.62; edge_locality=0.98,energy-scarcity
workload-004606,79640.52595,TX,3,1.5959,1.6847,240.4439,2.0409,0.45595,113.0782,0.4467,0.4544,transactional service requiring stable latency and low jitter; priority=3; regime=energy-scarcity; cpu=1.60; memory_gb=1.68; latency_budget_ms=113.1; energy_sensitivity=0.45; edge_locality=0.45,energy-scarcity
workload-004607,79654.53915,HB,1,1.638,14.8266,326.4171,4.8658,0.50683,243.0402,0.4696,0.225,hybrid microservice chain with variable compute and latency demand; priority=1; regime=energy-scarcity; cpu=1.64; memory_gb=14.83; latency_budget_ms=243.0; energy_sensitivity=0.47; edge_locality=0.22,energy-scarcity
workload-004608,79700.85037,TX,2,2.0179,3.7299,242.7389,0.979,0.41396,101.9873,0.2011,0.6343,transactional service requiring stable latency and low jitter; priority=2; regime=energy-scarcity; cpu=2.02; memory_gb=3.73; latency_budget_ms=102.0; energy_sensitivity=0.20; edge_locality=0.63,energy-scarcity
workload-004609,79703.36737,TX,1,2.3948,1.8906,192.8429,1.3681,0.75581,112.7055,0.3977,0.5331,transactional service requiring stable latency and low jitter; priority=1; regime=energy-scarcity; cpu=2.39; memory_gb=1.89; latency_budget_ms=112.7; energy_sensitivity=0.40; edge_locality=0.53,energy-scarcity
workload-004610,79715.00295,TC,1,3.7607,11.3641,234.1367,14.1344,4.24392,269.1541,0.7573,0.3213,throughput-centric batch workload with high compute and energy sensitivity; priority=1; regime=energy-scarcity; cpu=3.76; memory_gb=11.36; latency_budget_ms=269.2; energy_sensitivity=0.76; edge_locality=0.32,energy-scarcity
workload-004611,79729.34044,TC,1,5.521,18.9582,303.1184,14.3099,2.79742,337.9697,0.7412,0.0881,throughput-centric batch workload with high compute and energy sensitivity; priority=1; regime=energy-scarcity; cpu=5.52; memory_gb=18.96; latency_budget_ms=338.0; energy_sensitivity=0.74; edge_locality=0.09,energy-scarcity
workload-004612,79735.8884,TX,2,1.8002,1.3549,249.7016,0.8672,0.48023,82.9142,0.235,0.6831,transactional service requiring stable latency and low jitter; priority=2; regime=energy-scarcity; cpu=1.80; memory_gb=1.35; latency_budget_ms=82.9; energy_sensitivity=0.24; edge_locality=0.68,energy-scarcity
workload-004613,79747.70145,TX,2,2.3876,5.8817,189.287,2.1788,0.23261,113.206,0.3779,0.5791,transactional service requiring stable latency and low jitter; priority=2; regime=energy-scarcity; cpu=2.39; memory_gb=5.88; latency_budget_ms=113.2; energy_sensitivity=0.38; edge_locality=0.58,energy-scarcity
workload-004614,79779.24306,LS,2,3.0766,4.6575,415.9771,0.6077,0.15874,46.7904,0.6287,0.9286,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=energy-scarcity; cpu=3.08; memory_gb=4.66; latency_budget_ms=46.8; energy_sensitivity=0.63; edge_locality=0.93,energy-scarcity
workload-004615,79781.44748,HB,1,1.5546,14.1342,780.2279,2.2851,0.40559,166.4478,0.479,0.5452,hybrid microservice chain with variable compute and latency demand; priority=1; regime=energy-scarcity; cpu=1.55; memory_gb=14.13; latency_budget_ms=166.4; energy_sensitivity=0.48; edge_locality=0.55,energy-scarcity
workload-004616,79785.36586,TC,2,4.7605,17.3732,420.4557,13.2273,3.9728,300.8642,0.7186,0.1023,throughput-centric batch workload with high compute and energy sensitivity; priority=2; regime=energy-scarcity; cpu=4.76; memory_gb=17.37; latency_budget_ms=300.9; energy_sensitivity=0.72; edge_locality=0.10,energy-scarcity
workload-004617,79801.849,LS,2,2.3996,3.745,387.1383,1.1364,0.33929,50.8515,0.3928,0.925,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=energy-scarcity; cpu=2.40; memory_gb=3.74; latency_budget_ms=50.9; energy_sensitivity=0.39; edge_locality=0.92,energy-scarcity
workload-004618,79812.32449,HB,1,5.8561,6.1004,632.7041,2.7947,2.56257,239.8375,0.8235,0.5329,hybrid microservice chain with variable compute and latency demand; priority=1; regime=energy-scarcity; cpu=5.86; memory_gb=6.10; latency_budget_ms=239.8; energy_sensitivity=0.82; edge_locality=0.53,energy-scarcity
workload-004619,79828.71009,LS,2,0.6039,0.8022,506.8184,1.4822,0.14386,40.1487,0.5654,0.8986,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=energy-scarcity; cpu=0.60; memory_gb=0.80; latency_budget_ms=40.1; energy_sensitivity=0.57; edge_locality=0.90,energy-scarcity
workload-004620,79893.90072,LS,2,2.1533,3.8646,408.7328,0.6861,0.32092,36.8114,0.3672,0.9037,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=energy-scarcity; cpu=2.15; memory_gb=3.86; latency_budget_ms=36.8; energy_sensitivity=0.37; edge_locality=0.90,energy-scarcity
workload-004621,79909.40494,TX,1,1.5279,4.8443,342.9873,3.0983,0.22833,77.447,0.3324,0.3472,transactional service requiring stable latency and low jitter; priority=1; regime=energy-scarcity; cpu=1.53; memory_gb=4.84; latency_budget_ms=77.4; energy_sensitivity=0.33; edge_locality=0.35,energy-scarcity
workload-004622,79910.43734,LS,2,0.8796,1.9004,194.069,0.7962,0.17191,47.7986,0.4579,0.9936,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=energy-scarcity; cpu=0.88; memory_gb=1.90; latency_budget_ms=47.8; energy_sensitivity=0.46; edge_locality=0.99,energy-scarcity
workload-004623,79924.90612,HB,1,1.9908,10.9442,126.265,9.1582,0.29375,189.9933,0.8818,0.7669,hybrid microservice chain with variable compute and latency demand; priority=1; regime=energy-scarcity; cpu=1.99; memory_gb=10.94; latency_budget_ms=190.0; energy_sensitivity=0.88; edge_locality=0.77,energy-scarcity
workload-004624,79977.68627,TX,3,2.5017,3.8745,274.0614,2.9104,0.26858,122.4271,0.4949,0.6913,transactional service requiring stable latency and low jitter; priority=3; regime=energy-scarcity; cpu=2.50; memory_gb=3.87; latency_budget_ms=122.4; energy_sensitivity=0.49; edge_locality=0.69,energy-scarcity
workload-004625,79980.56794,TC,3,6.6154,16.1049,635.9298,14.8524,3.54331,329.5954,0.7002,0.1883,throughput-centric batch workload with high compute and energy sensitivity; priority=3; regime=energy-scarcity; cpu=6.62; memory_gb=16.10; latency_budget_ms=329.6; energy_sensitivity=0.70; edge_locality=0.19,energy-scarcity
workload-004626,79994.24292,TX,1,3.5675,3.5494,223.0241,2.0434,0.51947,78.2099,0.3901,0.4146,transactional service requiring stable latency and low jitter; priority=1; regime=energy-scarcity; cpu=3.57; memory_gb=3.55; latency_budget_ms=78.2; energy_sensitivity=0.39; edge_locality=0.41,energy-scarcity
workload-004627,80069.35493,HB,2,3.285,14.7596,544.0937,5.3428,1.53382,90.9948,0.8542,0.4742,hybrid microservice chain with variable compute and latency demand; priority=2; regime=energy-scarcity; cpu=3.29; memory_gb=14.76; latency_budget_ms=91.0; energy_sensitivity=0.85; edge_locality=0.47,energy-scarcity
workload-004628,80075.51975,LS,2,2.4766,0.8089,347.432,0.4403,0.43325,47.9604,0.5012,0.8035,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=energy-scarcity; cpu=2.48; memory_gb=0.81; latency_budget_ms=48.0; energy_sensitivity=0.50; edge_locality=0.80,energy-scarcity
workload-004629,80075.8664,TX,3,2.5332,1.9639,329.6083,2.3327,0.74761,120.6674,0.2897,0.5238,transactional service requiring stable latency and low jitter; priority=3; regime=energy-scarcity; cpu=2.53; memory_gb=1.96; latency_budget_ms=120.7; energy_sensitivity=0.29; edge_locality=0.52,energy-scarcity
workload-004630,80086.80067,HB,2,3.9132,8.5534,643.0761,0.7243,2.13754,216.8145,0.6628,0.3593,hybrid microservice chain with variable compute and latency demand; priority=2; regime=energy-scarcity; cpu=3.91; memory_gb=8.55; latency_budget_ms=216.8; energy_sensitivity=0.66; edge_locality=0.36,energy-scarcity
workload-004631,80157.09492,TC,2,3.169,10.9797,252.0238,6.8313,2.90768,279.4231,0.7342,0.3047,throughput-centric batch workload with high compute and energy sensitivity; priority=2; regime=energy-scarcity; cpu=3.17; memory_gb=10.98; latency_budget_ms=279.4; energy_sensitivity=0.73; edge_locality=0.30,energy-scarcity
workload-004632,80192.27177,TC,3,6.3516,12.784,208.238,12.4066,2.69702,254.7724,0.7649,0.231,throughput-centric batch workload with high compute and energy sensitivity; priority=3; regime=energy-scarcity; cpu=6.35; memory_gb=12.78; latency_budget_ms=254.8; energy_sensitivity=0.76; edge_locality=0.23,energy-scarcity
workload-004633,80249.69387,TC,2,6.2417,20.5733,570.2285,15.8927,1.47724,285.2379,0.7556,0.2888,throughput-centric batch workload with high compute and energy sensitivity; priority=2; regime=energy-scarcity; cpu=6.24; memory_gb=20.57; latency_budget_ms=285.2; energy_sensitivity=0.76; edge_locality=0.29,energy-scarcity
workload-004634,80252.18921,TX,3,2.3273,3.9329,455.4361,3.3389,0.22691,95.5106,0.2078,0.4561,transactional service requiring stable latency and low jitter; priority=3; regime=energy-scarcity; cpu=2.33; memory_gb=3.93; latency_budget_ms=95.5; energy_sensitivity=0.21; edge_locality=0.46,energy-scarcity
workload-004635,80252.93704,LS,2,2.2568,4.3788,609.6464,1.8298,0.08876,44.7815,0.5829,0.9329,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=energy-scarcity; cpu=2.26; memory_gb=4.38; latency_budget_ms=44.8; energy_sensitivity=0.58; edge_locality=0.93,energy-scarcity
workload-004636,80261.42224,HB,2,2.1976,3.0971,364.1242,4.2524,0.3016,165.8068,0.6776,0.719,hybrid microservice chain with variable compute and latency demand; priority=2; regime=energy-scarcity; cpu=2.20; memory_gb=3.10; latency_budget_ms=165.8; energy_sensitivity=0.68; edge_locality=0.72,energy-scarcity
workload-004637,80269.34935,TX,3,2.0894,5.1195,180.4689,2.5876,0.65451,109.851,0.4842,0.5607,transactional service requiring stable latency and low jitter; priority=3; regime=energy-scarcity; cpu=2.09; memory_gb=5.12; latency_budget_ms=109.9; energy_sensitivity=0.48; edge_locality=0.56,energy-scarcity
workload-004638,80272.62109,TC,2,5.3121,18.5928,704.3686,2.83,3.9958,292.9084,0.9699,0.0234,throughput-centric batch workload with high compute and energy sensitivity; priority=2; regime=energy-scarcity; cpu=5.31; memory_gb=18.59; latency_budget_ms=292.9; energy_sensitivity=0.97; edge_locality=0.02,energy-scarcity
workload-004639,80276.7288,TX,1,2.6795,3.1907,229.2368,2.0058,0.41342,124.2003,0.4336,0.6943,transactional service requiring stable latency and low jitter; priority=1; regime=energy-scarcity; cpu=2.68; memory_gb=3.19; latency_budget_ms=124.2; energy_sensitivity=0.43; edge_locality=0.69,energy-scarcity
workload-004640,80286.13374,LS,1,1.2441,4.6826,525.1823,1.9517,0.32063,43.4572,0.6186,0.7652,latency-sensitive stream requiring edge locality and rapid response; priority=1; regime=energy-scarcity; cpu=1.24; memory_gb=4.68; latency_budget_ms=43.5; energy_sensitivity=0.62; edge_locality=0.77,energy-scarcity
workload-004641,80291.91728,TC,2,5.2564,6.064,918.833,17.8516,3.97425,220.9605,0.904,0.0308,throughput-centric batch workload with high compute and energy sensitivity; priority=2; regime=energy-scarcity; cpu=5.26; memory_gb=6.06; latency_budget_ms=221.0; energy_sensitivity=0.90; edge_locality=0.03,energy-scarcity
workload-004642,80328.05546,TX,1,0.6501,2.0375,105.8036,3.1056,0.29068,83.6807,0.3963,0.2681,transactional service requiring stable latency and low jitter; priority=1; regime=energy-scarcity; cpu=0.65; memory_gb=2.04; latency_budget_ms=83.7; energy_sensitivity=0.40; edge_locality=0.27,energy-scarcity
workload-004643,80329.98948,TX,2,3.0695,2.8125,452.7177,2.5229,0.63259,75.8642,0.4222,0.4019,transactional service requiring stable latency and low jitter; priority=2; regime=energy-scarcity; cpu=3.07; memory_gb=2.81; latency_budget_ms=75.9; energy_sensitivity=0.42; edge_locality=0.40,energy-scarcity
workload-004644,80360.59009,TC,2,5.3771,7.0912,433.6294,5.6712,1.92244,241.568,0.7986,0.3088,throughput-centric batch workload with high compute and energy sensitivity; priority=2; regime=energy-scarcity; cpu=5.38; memory_gb=7.09; latency_budget_ms=241.6; energy_sensitivity=0.80; edge_locality=0.31,energy-scarcity
workload-004645,80413.10373,HB,2,4.5607,2.6026,534.1838,2.4991,2.25832,199.9777,0.8868,0.2854,hybrid microservice chain with variable compute and latency demand; priority=2; regime=energy-scarcity; cpu=4.56; memory_gb=2.60; latency_budget_ms=200.0; energy_sensitivity=0.89; edge_locality=0.29,energy-scarcity
workload-004646,80422.00978,HB,1,3.934,6.5707,718.3225,8.087,0.78131,163.3748,0.6418,0.701,hybrid microservice chain with variable compute and latency demand; priority=1; regime=energy-scarcity; cpu=3.93; memory_gb=6.57; latency_budget_ms=163.4; energy_sensitivity=0.64; edge_locality=0.70,energy-scarcity
workload-004647,80428.92901,TX,2,2.7784,7.3438,278.2262,2.9915,0.289,101.7561,0.3274,0.5153,transactional service requiring stable latency and low jitter; priority=2; regime=energy-scarcity; cpu=2.78; memory_gb=7.34; latency_budget_ms=101.8; energy_sensitivity=0.33; edge_locality=0.52,energy-scarcity
workload-004648,80441.6126,TC,2,7.7624,9.2098,708.7868,11.9441,4.27947,244.6643,0.849,0.2796,throughput-centric batch workload with high compute and energy sensitivity; priority=2; regime=energy-scarcity; cpu=7.76; memory_gb=9.21; latency_budget_ms=244.7; energy_sensitivity=0.85; edge_locality=0.28,energy-scarcity
workload-004649,80444.64579,TC,2,6.8988,5.0333,633.9503,16.5639,2.87649,319.1961,0.9944,0.3176,throughput-centric batch workload with high compute and energy sensitivity; priority=2; regime=energy-scarcity; cpu=6.90; memory_gb=5.03; latency_budget_ms=319.2; energy_sensitivity=0.99; edge_locality=0.32,energy-scarcity
workload-004650,80463.60385,HB,1,6.1007,14.5532,696.1625,4.1151,2.49194,108.9006,0.7751,0.4204,hybrid microservice chain with variable compute and latency demand; priority=1; regime=energy-scarcity; cpu=6.10; memory_gb=14.55; latency_budget_ms=108.9; energy_sensitivity=0.78; edge_locality=0.42,energy-scarcity
workload-004651,80470.75696,HB,3,2.3207,14.3776,461.5855,7.5537,0.36754,231.65,0.6316,0.4656,hybrid microservice chain with variable compute and latency demand; priority=3; regime=energy-scarcity; cpu=2.32; memory_gb=14.38; latency_budget_ms=231.7; energy_sensitivity=0.63; edge_locality=0.47,energy-scarcity
workload-004652,80487.93601,HB,2,3.397,2.5619,389.7589,9.6345,1.64799,139.4326,0.7752,0.5863,hybrid microservice chain with variable compute and latency demand; priority=2; regime=energy-scarcity; cpu=3.40; memory_gb=2.56; latency_budget_ms=139.4; energy_sensitivity=0.78; edge_locality=0.59,energy-scarcity
workload-004653,80501.32657,TX,1,2.2421,6.2767,442.5483,1.8701,0.38064,110.9301,0.27,0.6277,transactional service requiring stable latency and low jitter; priority=1; regime=energy-scarcity; cpu=2.24; memory_gb=6.28; latency_budget_ms=110.9; energy_sensitivity=0.27; edge_locality=0.63,energy-scarcity
workload-004654,80519.83214,TX,2,2.2888,5.033,246.7505,3.2018,0.44764,114.5127,0.3201,0.5159,transactional service requiring stable latency and low jitter; priority=2; regime=energy-scarcity; cpu=2.29; memory_gb=5.03; latency_budget_ms=114.5; energy_sensitivity=0.32; edge_locality=0.52,energy-scarcity
